CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/30/1997,00:00,,,131.200,0.000,131.200,730.300,730.300,599.100,131.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/16/1998,00:00,,,125.000,0.000,125.000,730.300,730.300,605.300,125.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/21/1999,00:00,,,125.850,0.000,125.850,730.300,730.300,604.450,125.850,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/8/1999,00:00,,,124.610,0.000,124.610,730.300,730.300,605.690,124.610,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/3/2000,00:00,,,125.600,0.000,125.600,730.300,730.300,604.700,125.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/15/2000,00:00,,,124.180,0.000,124.180,730.300,730.300,606.120,124.180,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/17/2001,00:00,,,126.300,0.000,126.300,730.300,730.300,604.000,126.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/10/2001,00:00,,,125.500,0.000,125.500,730.300,730.300,604.800,125.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/28/2001,00:00,,,119.300,0.000,119.300,730.300,730.300,611.000,119.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/26/2002,00:00,,,125.300,0.000,125.300,730.300,730.300,605.000,125.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/29/2002,00:00,,,124.650,0.000,124.650,730.300,730.300,605.650,124.650,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/20/2002,00:00,,,127.200,0.000,127.200,730.300,730.300,603.100,127.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/30/2002,00:00,,,128.300,0.000,128.300,730.300,730.300,602.000,128.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/17/2003,00:00,,,127.350,0.000,127.350,730.300,730.300,602.950,127.350,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/9/2003,00:00,,,126.920,0.000,126.920,730.300,730.300,603.380,126.920,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/8/2003,00:00,,,126.290,0.000,126.290,730.300,730.300,604.010,126.290,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/2/2003,00:00,,,126.650,0.000,126.650,730.300,730.300,603.650,126.650,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/22/2003,00:00,,,131.670,0.000,131.670,730.300,730.300,598.630,131.670,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/24/2003,00:00,,,132.300,0.000,132.300,730.300,730.300,598.000,132.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/19/2003,00:00,,,132.050,0.000,132.050,730.300,730.300,598.250,132.050,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/26/2004,00:00,,,130.640,0.000,130.640,730.300,730.300,599.660,130.640,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/20/2004,00:00,,,137.000,0.000,137.000,730.300,730.300,593.300,137.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/4/2004,00:00,,,140.000,0.000,140.000,730.300,730.300,590.300,140.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/13/2004,00:00,,,140.000,0.000,140.000,730.300,730.300,590.300,140.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/3/2004,00:00,,,137.000,0.000,137.000,730.300,730.300,593.300,137.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/5/2005,12:00,,,135.000,0.000,135.000,730.300,730.300,595.300,135.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/5/2005,00:00,,,134.000,0.000,134.000,730.300,730.300,596.300,134.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/10/2005,00:00,,,134.000,0.000,134.000,730.300,730.300,596.300,134.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/3/2005,12:00,,,132.000,0.000,132.000,730.300,730.300,598.300,132.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/1/2005,12:00,,,132.000,0.000,132.000,730.300,730.300,598.300,132.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/4/2005,12:00,,,130.000,0.000,130.000,730.300,730.300,600.300,130.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/1/2005,12:00,,,131.000,0.000,131.000,730.300,730.300,599.300,131.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/6/2005,12:00,,,134.000,0.000,134.000,730.300,730.300,596.300,134.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/3/2005,12:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/6/2005,12:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/5/2005,12:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/2/2005,00:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/4/2006,00:00,,,129.000,0.000,129.000,730.300,730.300,601.300,129.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/1/2006,00:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/12/2006,00:00,,,134.000,0.000,134.000,730.300,730.300,596.300,134.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/7/2006,00:00,,,139.000,0.000,139.000,730.300,730.300,591.300,139.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/1/2006,00:00,,,140.000,0.000,140.000,730.300,730.300,590.300,140.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/13/2006,00:00,,,140.000,0.000,140.000,730.300,730.300,590.300,140.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/10/2007,00:00,,,140.000,0.000,140.000,730.300,730.300,590.300,140.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/21/2007,00:00,,,141.000,0.000,141.000,730.300,730.300,589.300,141.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/9/2007,00:00,,,141.000,0.000,141.000,730.300,730.300,589.300,141.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/3/2008,00:00,,,147.000,0.000,147.000,730.300,730.300,583.300,147.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/4/2008,00:00,,,147.000,0.000,147.000,730.300,730.300,583.300,147.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/3/2008,00:00,,,146.900,0.000,146.900,730.300,730.300,583.400,146.900,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/3/2008,00:00,,,147.230,0.000,147.230,730.300,730.300,583.070,147.230,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/1/2008,00:00,,,146.950,0.000,146.950,730.300,730.300,583.350,146.950,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/4/2008,00:00,,,149.500,0.000,149.500,730.300,730.300,580.800,149.500,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/1/2008,00:00,,,151.000,0.000,151.000,730.300,730.300,579.300,151.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/5/2008,00:00,,,151.000,0.000,151.000,730.300,730.300,579.300,151.000,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/11/2008,00:00,,,153.420,0.000,153.420,730.300,730.300,576.880,153.420,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/6/2008,00:00,,,154.200,0.000,154.200,730.300,730.300,576.100,154.200,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/5/2008,00:00,,,154.500,0.000,154.500,730.300,730.300,575.800,154.500,ES - Electric sounder measurement,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/20/2009,00:00,,,154.380,0.000,154.380,730.300,730.300,575.920,154.380,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/20/2009,00:00,,,154.100,0.000,154.100,730.300,730.300,576.200,154.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/18/2009,00:00,,,154.500,0.000,154.500,730.300,730.300,575.800,154.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/6/2009,00:00,,,155.100,0.000,155.100,730.300,730.300,575.200,155.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/5/2009,00:00,,,155.900,0.000,155.900,730.300,730.300,574.400,155.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/29/2009,00:00,,,157.300,0.000,157.300,730.300,730.300,573.000,157.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/23/2009,00:00,,,157.800,0.000,157.800,730.300,730.300,572.500,157.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/4/2009,00:00,,,158.200,0.000,158.200,730.300,730.300,572.100,158.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/9/2009,00:00,,,158.820,0.000,158.820,730.300,730.300,571.480,158.820,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/5/2009,00:00,,,159.500,0.000,159.500,730.300,730.300,570.800,159.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/2/2009,00:00,,,160.100,0.000,160.100,730.300,730.300,570.200,160.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/1/2009,00:00,,,160.600,0.000,160.600,730.300,730.300,569.700,160.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/28/2010,00:00,,,160.200,0.000,160.200,730.300,730.300,570.100,160.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/3/2010,00:00,,,160.480,0.000,160.480,730.300,730.300,569.820,160.480,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/1/2010,00:00,,,159.400,0.000,159.400,730.300,730.300,570.900,159.400,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/12/2010,00:00,,,157.800,0.000,157.800,730.300,730.300,572.500,157.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/16/2010,00:00,,,157.300,0.000,157.300,730.300,730.300,573.000,157.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/3/2010,00:00,,,158.100,0.000,158.100,730.300,730.300,572.200,158.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/20/2010,00:00,,,159.000,0.000,159.000,730.300,730.300,571.300,159.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/30/2010,00:00,,,160.500,0.000,160.500,730.300,730.300,569.800,160.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/8/2010,00:00,,,160.800,0.000,160.800,730.300,730.300,569.500,160.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,10/18/2010,00:00,,,159.400,0.000,159.400,730.300,730.300,570.900,159.400,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/8/2010,00:00,,,161.100,0.000,161.100,730.300,730.300,569.200,161.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/8/2010,00:00,,,160.700,0.000,160.700,730.300,730.300,569.600,160.700,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/4/2011,00:00,,,159.900,0.000,159.900,730.300,730.300,570.400,159.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/15/2011,00:00,,,158.900,0.000,158.900,730.300,730.300,571.400,158.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/3/2011,00:00,,,159.100,0.000,159.100,730.300,730.300,571.200,159.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/4/2011,00:00,,,153.800,0.000,153.800,730.300,730.300,576.500,153.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/11/2011,00:00,,,152.900,0.000,152.900,730.300,730.300,577.400,152.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/6/2011,00:00,,,157.200,0.000,157.200,730.300,730.300,573.100,157.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/12/2011,00:00,,,157.600,0.000,157.600,730.300,730.300,572.700,157.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,8/17/2011,00:00,,,158.300,0.000,158.300,730.300,730.300,572.000,158.300,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,9/8/2011,00:00,,,159.100,0.000,159.100,730.300,730.300,571.200,159.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/7/2011,00:00,,,159.900,0.000,159.900,730.300,730.300,570.400,159.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/28/2011,00:00,,,158.700,0.000,158.700,730.300,730.300,571.600,158.700,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/11/2012,00:00,,,157.600,0.000,157.600,730.300,730.300,572.700,157.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/15/2012,00:00,,,153.500,0.000,153.500,730.300,730.300,576.800,153.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/19/2012,00:00,,,156.900,0.000,156.900,730.300,730.300,573.400,156.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,4/10/2012,00:00,,,155.500,0.000,155.500,730.300,730.300,574.800,155.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/2/2012,00:00,,,155.100,0.000,155.100,730.300,730.300,575.200,155.100,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,6/20/2012,00:00,,,155.000,0.000,155.000,730.300,730.300,575.300,155.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/7/2011,00:00,,,159.900,0.000,159.900,730.300,730.300,570.400,159.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,12/28/2011,00:00,,,158.700,0.000,158.700,730.300,730.300,571.600,158.700,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/11/2012,00:00,,,157.600,0.000,157.600,730.300,730.300,572.700,157.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/15/2012,00:00,,,153.500,0.000,153.500,730.300,730.300,576.800,153.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
